UniRef90_A0A2N5NE86	CDL24_15205	GCA_002865305	NIHU01000050.1	70	495
UniRef90_A0A2N5NTK2	CDL24_02120	GCA_002865305	NIHU01000002.1	186263	187042
UniRef90_A0A2N5NW76	CDL24_10825	GCA_002865305	NIHU01000016.1	41236	42255
UniRef90_A0A2N5NYB3	CDL24_08270	GCA_002865305	NIHU01000011.1	38267	39406
UniRef90_A0A2N5P7H9	CDL24_15075	GCA_002865305	NIHU01000038.1	4888	5345
UniRef90_A0A2N5NU64	CDL24_04220	GCA_002865305	NIHU01000005.1	101725	102774
UniRef90_A0A2N5PA02	CDL24_14060	GCA_002865305	NIHU01000026.1	18937	19107
UniRef90_A0A2N5PNX9	CDL24_08140	GCA_002865305	NIHU01000011.1	8766	10007
UniRef90_A0A174Y9W1	CDL24_12940	GCA_002865305	NIHU01000022.1	9512	10360
UniRef90_A0A174EHF6	CDL24_13135	GCA_002865305	NIHU01000022.1	52634	53479
UniRef90_A0A2N5PMA2	CDL24_11405	GCA_002865305	NIHU01000017.1	57818	58741
UniRef90_A0A2N5PT85	CDL24_05655	GCA_002865305	NIHU01000007.1	58891	59292
UniRef90_A0A2N5PBE3	CDL24_06505	GCA_002865305	NIHU01000008.1	68850	69248
UniRef90_A0A2N5PU15	CDL24_04065	GCA_002865305	NIHU01000005.1	61462	62469
UniRef90_A0A2N5NU20	CDL24_03990	GCA_002865305	NIHU01000005.1	43856	45043
UniRef90_F7JQM6	CDL24_02380	GCA_002865305	NIHU01000003.1	43210	44022
UniRef90_A0A2N5NYC9	CDL24_08295	GCA_002865305	NIHU01000011.1	45843	46865
UniRef90_A0A2N5NU86	rbsK	GCA_002865305	NIHU01000005.1	131293	132195
UniRef90_A0A2N5NR44	CDL24_12465	GCA_002865305	NIHU01000020.1	38121	38762
UniRef90_A0A2N5PMG2	CDL24_11335	GCA_002865305	NIHU01000017.1	44773	45267
UniRef90_A0A2N5NT07	CDL24_07110	GCA_002865305	NIHU01000009.1	48448	48804
UniRef90_A0A2N5NTG9	CDL24_01995	GCA_002865305	NIHU01000002.1	157003	158889
UniRef90_A0A2N5PIC4	cbiT	GCA_002865305	NIHU01000010.1	50712	51929
UniRef90_R9MT59	CDL24_04325	GCA_002865305	NIHU01000005.1	122449	123324
UniRef90_A0A2N5P1L6	CDL24_07965	GCA_002865305	NIHU01000010.1	100258	100806
UniRef90_A0A2N5NY99	CDL24_13040	GCA_002865305	NIHU01000022.1	31055	31534
UniRef90_C0CH59	gnpA	GCA_002865305	NIHU01000009.1	14835	16997
UniRef90_A0A2N5NRV4	CDL24_00705	GCA_002865305	NIHU01000001.1	141280	142173
UniRef90_A0A2N5PUY1	CDL24_02440	GCA_002865305	NIHU01000003.1	57053	58510
UniRef90_A7B6D4	CDL24_02725	GCA_002865305	NIHU01000003.1	116203	116643
UniRef90_A0A2N5NS04	CDL24_07195	GCA_002865305	NIHU01000009.1	61988	62920
UniRef90_A0A2N5NJ81	CDL24_04275	GCA_002865305	NIHU01000005.1	113212	114111
UniRef90_A0A173W175	CDL24_14435	GCA_002865305	NIHU01000028.1	14254	14682
UniRef90_A0A2N5PH87	CDL24_09945	GCA_002865305	NIHU01000014.1	44219	44758
UniRef90_R5UB53	CDL24_01490	GCA_002865305	NIHU01000002.1	63557	64099
UniRef90_A0A2N5NNM8	CDL24_06010	GCA_002865305	NIHU01000007.1	109126	110868
UniRef90_A0A2N5P1T6	CDL24_04440	GCA_002865305	NIHU01000005.1	146491	148224
UniRef90_A0A2N5PQQ7	CDL24_08920	GCA_002865305	NIHU01000012.1	51327	51968
UniRef90_A0A2N5NQX2	CDL24_03625	GCA_002865305	NIHU01000004.1	140766	141179
UniRef90_A0A2N5NG23	CDL24_11930	GCA_002865305	NIHU01000019.1	6446	6757
UniRef90_A0A2N5PM93	CDL24_11150	GCA_002865305	NIHU01000017.1	16753	17109
UniRef90_A0A2N5PPI0	trxA	GCA_002865305	NIHU01000006.1	97067	97372
UniRef90_A7B0W7	CDL24_07020	GCA_002865305	NIHU01000009.1	33598	34203
UniRef90_A0A2N5P4S4	nifS	GCA_002865305	NIHU01000012.1	95416	96603
UniRef90_A7B7K8	CDL24_00755	GCA_002865305	NIHU01000001.1	152231	152779
UniRef90_A0A2N5P4D5	CDL24_00635	GCA_002865305	NIHU01000001.1	126131	126610
UniRef90_A0A2N5P7A8	CDL24_01010	GCA_002865305	NIHU01000001.1	216640	217971
UniRef90_A0A2N5NSW9	CDL24_04675	GCA_002865305	NIHU01000006.1	16616	17947
UniRef90_A0A2N5NXF3	CDL24_11965	GCA_002865305	NIHU01000019.1	12905	14338
UniRef90_A0A2N5P5B7	CDL24_12695	GCA_002865305	NIHU01000021.1	20745	22076
UniRef90_R5TZF2	CDL24_09525	GCA_002865305	NIHU01000013.1	65992	67215
UniRef90_A0A174Y016	rny	GCA_002865305	NIHU01000012.1	99785	101338
UniRef90_A0A3E4K683	CDL24_06465	GCA_002865305	NIHU01000008.1	62279	62881
UniRef90_A0A2N5NST2	CDL24_03460	GCA_002865305	NIHU01000004.1	104287	104586
UniRef90_A0A2N5PMB7	CDL24_11445	GCA_002865305	NIHU01000017.1	63749	64069
UniRef90_A0A396G8Z5	CDL24_13885	GCA_002865305	NIHU01000025.1	27372	28790
UniRef90_A0A2N5PMV6	CDL24_10790	GCA_002865305	NIHU01000016.1	34529	35095
UniRef90_A0A2N5NY76	CDL24_13060	GCA_002865305	NIHU01000022.1	34807	35520
UniRef90_A7B6U8	gldA	GCA_002865305	NIHU01000010.1	30889	31986
UniRef90_A7B2M5	CDL24_04205	GCA_002865305	NIHU01000005.1	99008	99484
UniRef90_B6FMH9	CDL24_06210	GCA_002865305	NIHU01000008.1	13658	14350
UniRef90_A7B8B5	CDL24_08755	GCA_002865305	NIHU01000012.1	13088	13951
UniRef90_A0A3E4KB08	CDL24_08985	GCA_002865305	NIHU01000012.1	63325	64188
UniRef90_A7B154	rpsR	GCA_002865305	NIHU01000008.1	116338	116604
UniRef90_A0A2N5NLL1	CDL24_12345	GCA_002865305	NIHU01000020.1	9070	11241
UniRef90_A0A2N5P9F4	CDL24_08760	GCA_002865305	NIHU01000012.1	13951	14901
UniRef90_A7AYP5	CDL24_01175	GCA_002865305	NIHU01000002.1	1308	2690
UniRef90_A0A3E4K601	CDL24_06635	GCA_002865305	NIHU01000008.1	95039	95355
UniRef90_A0A2N5NQU6	sdaAA	GCA_002865305	NIHU01000023.1	19690	20559
UniRef90_A0A2N5PZR9	CDL24_03520	GCA_002865305	NIHU01000004.1	117017	117805
UniRef90_A7B2I6	CDL24_04380	GCA_002865305	NIHU01000005.1	132622	134112
UniRef90_A0A2N5PGV4	CDL24_13550	GCA_002865305	NIHU01000024.1	24303	24482
UniRef90_A0A173W4Z2	CDL24_14420	GCA_002865305	NIHU01000028.1	10998	11765
UniRef90_A0A2N5PT78	CDL24_05690	GCA_002865305	NIHU01000007.1	62306	62551
UniRef90_A7B493	CDL24_01095	GCA_002865305	NIHU01000001.1	236736	237920
UniRef90_A0A2N5PW99	CDL24_00900	GCA_002865305	NIHU01000001.1	189661	190833
UniRef90_A0A2N5PHJ1	CDL24_15035	GCA_002865305	NIHU01000037.1	2145	3656
UniRef90_A7B5N3	CDL24_09440	GCA_002865305	NIHU01000013.1	47048	48337
UniRef90_A0A2N5PM55	CDL24_11100	GCA_002865305	NIHU01000017.1	7909	8754
UniRef90_A0A2N5P3E6	CDL24_06435	GCA_002865305	NIHU01000008.1	56167	56901
UniRef90_A0A2N5P2M5	CDL24_05015	GCA_002865305	NIHU01000006.1	82204	83379
UniRef90_A0A3E4V102	CDL24_02720	GCA_002865305	NIHU01000003.1	113766	116093
UniRef90_E9RXN6	CDL24_06950	GCA_002865305	NIHU01000009.1	19257	20195
UniRef90_B6FT28	CDL24_06195	GCA_002865305	NIHU01000008.1	9860	11413
UniRef90_A7B6D6	CDL24_02735	GCA_002865305	NIHU01000003.1	118262	118906
UniRef90_A0A2N5PFF0	CDL24_14195	GCA_002865305	NIHU01000026.1	38733	39626
UniRef90_A0A2N5Q1D6	CDL24_13845	GCA_002865305	NIHU01000025.1	17955	20522
UniRef90_A0A2N5PPK6	CDL24_05000	GCA_002865305	NIHU01000006.1	79037	80062
UniRef90_S2Y1S7	CDL24_01920	GCA_002865305	NIHU01000002.1	143587	144081
UniRef90_A7AZ40	CDL24_09250	GCA_002865305	NIHU01000013.1	6921	7424
UniRef90_A0A2N5PB89	CDL24_06455	GCA_002865305	NIHU01000008.1	60842	61651
UniRef90_A0A2N5NFH9	CDL24_06040	GCA_002865305	NIHU01000007.1	117926	118582
UniRef90_A0A2N5NND5	CDL24_12885	GCA_002865305	NIHU01000021.1	59465	60022
UniRef90_A0A2N5PFY8	CDL24_06410	GCA_002865305	NIHU01000008.1	51625	52272
UniRef90_A0A2N5PKJ8	CDL24_12335	GCA_002865305	NIHU01000020.1	7749	8363
UniRef90_A0A2N5PMA1	CDL24_11395	GCA_002865305	NIHU01000017.1	56304	56711
UniRef90_A0A2N5PJ02	CDL24_01255	GCA_002865305	NIHU01000002.1	17829	18341
UniRef90_A7B220	CDL24_03465	GCA_002865305	NIHU01000004.1	104718	105119
UniRef90_A7B7W4	CDL24_00390	GCA_002865305	NIHU01000001.1	75198	75572
UniRef90_A0A2N5PGU7	CDL24_13490	GCA_002865305	NIHU01000024.1	13488	14198
UniRef90_A0A2N5PDA1	CDL24_07315	GCA_002865305	NIHU01000009.1	88766	90064
UniRef90_A0A2N5PFB3	CDL24_13990	GCA_002865305	NIHU01000026.1	5295	6095
UniRef90_A0A174GI01	CDL24_02995	GCA_002865305	NIHU01000003.1	166993	167535
UniRef90_F7K1E6	CDL24_12700	GCA_002865305	NIHU01000021.1	22090	25083
UniRef90_A7AZS1	dapF	GCA_002865305	NIHU01000011.1	127617	128474
UniRef90_A0A2N5PAY1	CDL24_15045	GCA_002865305	NIHU01000037.1	5071	5256
UniRef90_A0A174Y440	fusA	GCA_002865305	NIHU01000010.1	13898	15976
UniRef90_A0A2N5PEW2	CDL24_14365	GCA_002865305	NIHU01000027.1	36546	37073
UniRef90_D4M315	CDL24_08280	GCA_002865305	NIHU01000011.1	40936	42189
UniRef90_A0A2N5NQT7	CDL24_13375	GCA_002865305	NIHU01000023.1	50567	51199
UniRef90_A0A2N5PYN3	CDL24_03880	GCA_002865305	NIHU01000005.1	15257	15787
UniRef90_A7B6Z1	CDL24_07820	GCA_002865305	NIHU01000010.1	68604	69623
UniRef90_A0A2N5NVD4	CDL24_11635	GCA_002865305	NIHU01000018.1	23534	23794
UniRef90_A7B6D0	CDL24_02705	GCA_002865305	NIHU01000003.1	110112	111758
UniRef90_A0A2N5NYT2	CDL24_09560	GCA_002865305	NIHU01000013.1	74566	75588
UniRef90_A0A2N5P730	prmC	GCA_002865305	NIHU01000002.1	24266	25117
UniRef90_A7B2M6	CDL24_04200	GCA_002865305	NIHU01000005.1	95923	99033
UniRef90_A7B643	CDL24_02435	GCA_002865305	NIHU01000003.1	56068	56811
UniRef90_A0A2N5NKK5	CDL24_02930	GCA_002865305	NIHU01000003.1	152166	153737
UniRef90_A0A2N5PMA7	CDL24_11390	GCA_002865305	NIHU01000017.1	55925	56302
UniRef90_A0A2N5NGT5	CDL24_10455	GCA_002865305	NIHU01000015.1	47614	47982
UniRef90_A0A2N5NPW1	CDL24_06720	GCA_002865305	NIHU01000008.1	111030	112373
UniRef90_A0A2N5P7K9	CDL24_06185	GCA_002865305	NIHU01000008.1	8762	8941
UniRef90_R5TL88	CDL24_11995	GCA_002865305	NIHU01000019.1	19127	19342
UniRef90_A0A3E4M208	CDL24_14680	GCA_002865305	NIHU01000030.1	10518	11207
UniRef90_A0A2N5PWA8	CDL24_00905	GCA_002865305	NIHU01000001.1	190851	191720
UniRef90_A0A2N5P4Y5	CDL24_10370	GCA_002865305	NIHU01000015.1	26986	28701
UniRef90_A0A2N5PH11	CDL24_13715	GCA_002865305	NIHU01000024.1	46217	47008
UniRef90_A0A2N5PK27	CDL24_12795	GCA_002865305	NIHU01000021.1	43278	43619
UniRef90_A0A396G851	tig	GCA_002865305	NIHU01000008.1	39060	40232
UniRef90_A0A2N5P4E8	CDL24_00440	GCA_002865305	NIHU01000001.1	83713	85071
UniRef90_A0A2N5PP38	CDL24_09775	GCA_002865305	NIHU01000014.1	15773	15955
UniRef90_A7AYQ3	hrcA	GCA_002865305	NIHU01000031.1	5837	6886
UniRef90_A0A2N5P2W4	rplS	GCA_002865305	NIHU01000009.1	52193	52540
UniRef90_A0A2N5P6W3	CDL24_01850	GCA_002865305	NIHU01000002.1	126820	128748
UniRef90_A0A2N5NZP7	CDL24_13875	GCA_002865305	NIHU01000025.1	25158	25889
UniRef90_A0A2N5PNA1	CDL24_00420	GCA_002865305	NIHU01000001.1	79569	79883
UniRef90_A0A2N5P3M1	CDL24_14035	GCA_002865305	NIHU01000026.1	13360	14583
UniRef90_A0A2N5NT13	CDL24_06945	GCA_002865305	NIHU01000009.1	17979	19007
UniRef90_A0A2N5NTN9	CDL24_09395	GCA_002865305	NIHU01000013.1	38463	39260
UniRef90_A0A2N5PJM6	CDL24_00255	GCA_002865305	NIHU01000001.1	42830	43705
UniRef90_A0A2N5NS01	CDL24_07280	GCA_002865305	NIHU01000009.1	81094	81420
UniRef90_A0A2N5P9U5	CDL24_15130	GCA_002865305	NIHU01000041.1	509	724
UniRef90_A0A2N5NVZ9	CDL24_10745	GCA_002865305	NIHU01000016.1	23830	24291
UniRef90_A0A396G1F3	bioB	GCA_002865305	NIHU01000007.1	14406	15365
UniRef90_A7B4N5	CDL24_14355	GCA_002865305	NIHU01000027.1	35225	35851
UniRef90_A0A3E4VC53	CDL24_01705	GCA_002865305	NIHU01000002.1	101551	102006
UniRef90_A0A173UEE0	CDL24_00070	GCA_002865305	NIHU01000001.1	9481	10671
UniRef90_A0A2N5PVS5	CDL24_02090	GCA_002865305	NIHU01000002.1	180428	181096
UniRef90_A0A2N5PSW4	CDL24_06575	GCA_002865305	NIHU01000008.1	80129	82366
UniRef90_A0A2N5PM34	CDL24_07945	GCA_002865305	NIHU01000010.1	96045	96587
UniRef90_A0A2N5PCP9	CDL24_02515	GCA_002865305	NIHU01000003.1	70435	70677
UniRef90_Q6W7J7	CDL24_00315	GCA_002865305	NIHU01000001.1	56591	58402
UniRef90_A0A2N5PN18	CDL24_00845	GCA_002865305	NIHU01000001.1	172034	172690
UniRef90_A7B8G5	CDL24_04430	GCA_002865305	NIHU01000005.1	145734	146120
UniRef90_A7B0J5	CDL24_08545	GCA_002865305	NIHU01000011.1	101940	102386
UniRef90_A7B1T7	CDL24_14075	GCA_002865305	NIHU01000026.1	21107	22846
UniRef90_A0A2N5PM95	CDL24_11330	GCA_002865305	NIHU01000017.1	44390	44755
UniRef90_A0A2N5NY15	CDL24_01565	GCA_002865305	NIHU01000002.1	76268	77473
UniRef90_A0A2N5PWW8	CDL24_03500	GCA_002865305	NIHU01000004.1	112915	113793
UniRef90_A0A2N5PP13	CDL24_08135	GCA_002865305	NIHU01000011.1	8325	8771
UniRef90_A7B775	recO	GCA_002865305	NIHU01000009.1	103340	104056
UniRef90_A0A3E4V754	CDL24_10605	GCA_002865305	NIHU01000015.1	82890	84914
UniRef90_A0A2N5P0H6	CDL24_02510	GCA_002865305	NIHU01000003.1	69644	70141
UniRef90_A0A2N5PL37	CDL24_12085	GCA_002865305	NIHU01000019.1	31262	32479
UniRef90_A0A2N5PN09	CDL24_10850	GCA_002865305	NIHU01000016.1	45388	45762
UniRef90_A0A2N5NFY1	CDL24_07035	GCA_002865305	NIHU01000009.1	37235	37903
UniRef90_A0A316A507	CDL24_14315	GCA_002865305	NIHU01000027.1	28110	29186
UniRef90_A0A2N5P618	CDL24_09805	GCA_002865305	NIHU01000014.1	21662	22903
UniRef90_F3AB87	gap	GCA_002865305	NIHU01000012.1	91905	92918
UniRef90_A0A2N5NXC8	CDL24_12205	GCA_002865305	NIHU01000019.1	54523	54864
UniRef90_A0A2N5NV65	CDL24_11570	GCA_002865305	NIHU01000018.1	12424	14247
UniRef90_A0A2N5P901	CDL24_14515	GCA_002865305	NIHU01000029.1	6678	7553
UniRef90_F3AK39	CDL24_12800	GCA_002865305	NIHU01000021.1	43675	43986
UniRef90_A0A2N5NRI6	CDL24_08095	GCA_002865305	NIHU01000011.1	599	1027
UniRef90_A0A2N5NG80	CDL24_12300	GCA_002865305	NIHU01000020.1	3176	3418
UniRef90_A0A2N5PZX8	CDL24_03735	GCA_002865305	NIHU01000004.1	160039	161064
UniRef90_A0A2N5PFA6	CDL24_14100	GCA_002865305	NIHU01000026.1	26800	27798
UniRef90_F7K0Q2	CDL24_04375	GCA_002865305	NIHU01000005.1	132192	132605
UniRef90_A0A2N5NY19	CDL24_07325	GCA_002865305	NIHU01000009.1	93778	94356
UniRef90_A0A2N5NF90	CDL24_12745	GCA_002865305	NIHU01000021.1	34030	34335
UniRef90_A7B735	CDL24_08050	GCA_002865305	NIHU01000010.1	119587	120642
UniRef90_A0A2N5NS11	CDL24_07230	GCA_002865305	NIHU01000009.1	69776	70438
UniRef90_A0A2N5PT69	CDL24_05580	GCA_002865305	NIHU01000007.1	46097	46687
UniRef90_A0A2N5NN02	CDL24_01000	GCA_002865305	NIHU01000001.1	214120	215526
UniRef90_A7B0X2	CDL24_06995	GCA_002865305	NIHU01000009.1	29036	29854
UniRef90_A0A2N5PT23	CDL24_06690	GCA_002865305	NIHU01000008.1	106441	107403
UniRef90_A0A2N5NXZ7	CDL24_01650	GCA_002865305	NIHU01000002.1	90399	92834
UniRef90_A0A2N5PLX7	cbiC	GCA_002865305	NIHU01000010.1	34173	34814
UniRef90_D4LWJ6	CDL24_00040	GCA_002865305	NIHU01000001.1	5631	6047
UniRef90_A0A2N5PFI1	CDL24_05050	GCA_002865305	NIHU01000006.1	90306	91067
UniRef90_A0A2N5P318	CDL24_06930	GCA_002865305	NIHU01000009.1	13642	14691
UniRef90_R5TYH1	CDL24_01505	GCA_002865305	NIHU01000002.1	65702	66214
UniRef90_B5CQE7	CDL24_12340	GCA_002865305	NIHU01000020.1	8400	9098
UniRef90_A7B3I2	CDL24_11765	GCA_002865305	NIHU01000018.1	48453	49340
UniRef90_A7AY12	CDL24_05295	GCA_002865305	NIHU01000006.1	140466	140888
UniRef90_A0A2N5PHU0	CDL24_13235	GCA_002865305	NIHU01000023.1	14671	16038
UniRef90_A0A2N5PFB5	CDL24_14165	GCA_002865305	NIHU01000026.1	35973	36179
UniRef90_A7B2N1	CDL24_04180	GCA_002865305	NIHU01000005.1	88126	88809
UniRef90_A0A2N5PL68	CDL24_12130	GCA_002865305	NIHU01000019.1	42078	42386
UniRef90_A7B0Z3	CDL24_06915	GCA_002865305	NIHU01000009.1	11856	12452
UniRef90_A0A2N5NP89	pgsA	GCA_002865305	NIHU01000013.1	95582	96124
UniRef90_A0A2N5PIX3	CDL24_13130	GCA_002865305	NIHU01000022.1	51473	52480
UniRef90_A7B527	CDL24_04665	GCA_002865305	NIHU01000006.1	15968	16150
UniRef90_A0A2N5PMD2	CDL24_11375	GCA_002865305	NIHU01000017.1	49713	54023
UniRef90_F0Z160	CDL24_02000	GCA_002865305	NIHU01000002.1	158886	159701
UniRef90_A7B6V0	CDL24_07635	GCA_002865305	NIHU01000010.1	32282	32743
UniRef90_A0A2N5PU66	CDL24_04215	GCA_002865305	NIHU01000005.1	100318	101631
UniRef90_A7AZW0	CDL24_13765	GCA_002865305	NIHU01000025.1	1262	1876
UniRef90_A0A2N5NSM2	CDL24_02785	GCA_002865305	NIHU01000003.1	129958	130782
UniRef90_A0A173UZW1	CDL24_12075	GCA_002865305	NIHU01000019.1	29805	30545
UniRef90_A7B0W5	pduC	GCA_002865305	NIHU01000009.1	35559	37223
UniRef90_A0A2N5NKM0	CDL24_02830	GCA_002865305	NIHU01000003.1	137780	138556
UniRef90_A0A2N5PDX5	CDL24_03120	GCA_002865305	NIHU01000004.1	23763	24677
UniRef90_R5TYQ6	CDL24_01560	GCA_002865305	NIHU01000002.1	76008	76250
UniRef90_A0A2N5PBV0	moaA	GCA_002865305	NIHU01000018.1	15320	16300
UniRef90_A0A2N5NVA1	CDL24_11735	GCA_002865305	NIHU01000018.1	42551	43348
UniRef90_C9L3S3	CDL24_06165	GCA_002865305	NIHU01000008.1	4478	6025
UniRef90_A0A2N5P144	CDL24_08475	GCA_002865305	NIHU01000011.1	82516	83337
UniRef90_A0A2N5NKP5	CDL24_02640	GCA_002865305	NIHU01000003.1	94001	95170
UniRef90_F7JUV9	CDL24_10610	GCA_002865305	NIHU01000015.1	84918	85583
UniRef90_A0A2N5PEM1	CDL24_04480	GCA_002865305	NIHU01000005.1	153718	155166
UniRef90_A0A2N5NQ34	CDL24_12095	GCA_002865305	NIHU01000019.1	33750	34724
UniRef90_B5CNY1	clpP	GCA_002865305	NIHU01000001.1	154260	154841
UniRef90_A0A396G4S6	CDL24_13905	GCA_002865305	NIHU01000025.1	30951	32045
UniRef90_A0A2N5NM46	CDL24_06135	GCA_002865305	NIHU01000007.1	139330	140676
UniRef90_A0A2N5NU39	nadC	GCA_002865305	NIHU01000005.1	45080	45934
UniRef90_A0A3E4KA34	CDL24_01460	GCA_002865305	NIHU01000002.1	60776	60958
UniRef90_A7B058	CDL24_13840	GCA_002865305	NIHU01000025.1	17241	17945
UniRef90_A0A2N5NW29	CDL24_10920	GCA_002865305	NIHU01000016.1	58564	59403
UniRef90_A7B6Y7	CDL24_07800	GCA_002865305	NIHU01000010.1	63162	63524
UniRef90_A7B684	CDL24_02220	GCA_002865305	NIHU01000003.1	11727	12848
UniRef90_A0A2N5PWR8	CDL24_05405	GCA_002865305	NIHU01000007.1	9235	10566
UniRef90_A0A2N5P5V9	CDL24_10140	GCA_002865305	NIHU01000014.1	83665	85068
UniRef90_A7AZ51	CDL24_02135	GCA_002865305	NIHU01000002.1	189217	191781
UniRef90_A0A2N5NQC7	pfkA	GCA_002865305	NIHU01000008.1	43823	44809
UniRef90_A0A2N5NT82	CDL24_01765	GCA_002865305	NIHU01000002.1	109261	109707
UniRef90_B0NII3	CDL24_15080	GCA_002865305	NIHU01000039.1	1	1178
UniRef90_A5Z5E6	CDL24_00200	GCA_002865305	NIHU01000001.1	31833	33011
UniRef90_A0A2N5NY78	CDL24_01440	GCA_002865305	NIHU01000002.1	58025	58243
UniRef90_A0A2N5PXM9	CDL24_08025	GCA_002865305	NIHU01000010.1	115037	115747
UniRef90_A7B0B1	CDL24_08210	GCA_002865305	NIHU01000011.1	26578	27309
UniRef90_A0A2N5PGV7	CDL24_13540	GCA_002865305	NIHU01000024.1	22398	23084
UniRef90_A0A396GBF6	CDL24_08245	GCA_002865305	NIHU01000011.1	33218	34039
UniRef90_A0A2N5PES0	CDL24_14270	GCA_002865305	NIHU01000027.1	18683	19462
UniRef90_A0A3E4V7R7	CDL24_02550	GCA_002865305	NIHU01000003.1	78598	80331
UniRef90_A7B7W8	CDL24_00370	GCA_002865305	NIHU01000001.1	70620	72917
UniRef90_A0A2N5P2A5	cobT	GCA_002865305	NIHU01000010.1	48257	49315
UniRef90_A0A2N5PB63	CDL24_06395	GCA_002865305	NIHU01000008.1	48818	49639
UniRef90_A0A2N5PTC2	CDL24_05515	GCA_002865305	NIHU01000007.1	30585	32069
UniRef90_A0A3E2WRZ1	mraW	GCA_002865305	NIHU01000015.1	23329	24264
UniRef90_A0A2N5NUX3	CDL24_10450	GCA_002865305	NIHU01000015.1	45986	47596
UniRef90_R5XPB6	CDL24_11625	GCA_002865305	NIHU01000018.1	22792	23055
UniRef90_A0A2N5PYD4	CDL24_12835	GCA_002865305	NIHU01000021.1	47696	48313
UniRef90_A0A2N5NUN5	CDL24_10425	GCA_002865305	NIHU01000015.1	40032	40295
UniRef90_A0A2N5PH64	CDL24_13720	GCA_002865305	NIHU01000024.1	47005	47973
UniRef90_A0A2N5NG47	CDL24_12140	GCA_002865305	NIHU01000019.1	44203	44520
UniRef90_A0A2N5Q284	CDL24_05205	GCA_002865305	NIHU01000006.1	122492	122992
UniRef90_C9L3S5	CDL24_06175	GCA_002865305	NIHU01000008.1	6652	7056
UniRef90_A0A2N5NRI3	CDL24_08110	GCA_002865305	NIHU01000011.1	2819	3613
UniRef90_A7AYP0	CDL24_01200	GCA_002865305	NIHU01000002.1	6027	7019
UniRef90_A0A173W1L2	CDL24_12105	GCA_002865305	NIHU01000019.1	35732	36499
UniRef90_A7B5B9	CDL24_12535	GCA_002865305	NIHU01000020.1	50823	51134
UniRef90_N2A4J3	CDL24_11615	GCA_002865305	NIHU01000018.1	21034	21267
UniRef90_A0A2N5PGZ0	CDL24_13630	GCA_002865305	NIHU01000024.1	34300	34596
UniRef90_A7B293	malQ	GCA_002865305	NIHU01000004.1	165846	167315
UniRef90_A0A2N5PGV6	CDL24_13485	GCA_002865305	NIHU01000024.1	10182	13487
UniRef90_A0A2N5NTT9	CDL24_09040	GCA_002865305	NIHU01000012.1	72860	73948
UniRef90_A0A2N5P634	CDL24_10105	GCA_002865305	NIHU01000014.1	76596	77591
UniRef90_A0A2N5PPZ0	CDL24_09435	GCA_002865305	NIHU01000013.1	46027	47031
UniRef90_A0A2N5NQP1	CDL24_00805	GCA_002865305	NIHU01000001.1	164482	165399
UniRef90_A0A2N5PMG5	CDL24_11365	GCA_002865305	NIHU01000017.1	48575	49060
UniRef90_A0A396G7H5	CDL24_10080	GCA_002865305	NIHU01000014.1	73097	73666
UniRef90_A0A2N5PUH6	CDL24_03340	GCA_002865305	NIHU01000004.1	76567	78180
UniRef90_A0A2N5PA31	CDL24_15120	GCA_002865305	NIHU01000040.1	2082	2213
UniRef90_A0A2N5NVY0	CDL24_10760	GCA_002865305	NIHU01000016.1	26981	28372
UniRef90_A0A2N5NIG3	CDL24_09110	GCA_002865305	NIHU01000012.1	86409	86882
UniRef90_A0A2N5PDC4	CDL24_03645	GCA_002865305	NIHU01000004.1	144796	145011
UniRef90_A0A396GAQ0	CDL24_07500	GCA_002865305	NIHU01000009.1	134575	136848
UniRef90_B5CNT5	CDL24_02600	GCA_002865305	NIHU01000003.1	86640	86924
UniRef90_A0A2N5NPN6	CDL24_12950	GCA_002865305	NIHU01000022.1	11407	12786
UniRef90_F3BBK5	CDL24_03410	GCA_002865305	NIHU01000004.1	92391	93728
UniRef90_A0A2N5P9J2	CDL24_10650	GCA_002865305	NIHU01000016.1	1913	2476
UniRef90_A0A2N5P3D7	nth	GCA_002865305	NIHU01000020.1	45298	45924
UniRef90_A7B239	CDL24_03545	GCA_002865305	NIHU01000004.1	121317	122216
UniRef90_R5TR31	CDL24_14940	GCA_002865305	NIHU01000035.1	1569	2276
UniRef90_F7V8I3	CDL24_03455	GCA_002865305	NIHU01000004.1	104037	104285
UniRef90_A0A2N5PBF8	CDL24_03890	GCA_002865305	NIHU01000005.1	17653	18264
UniRef90_A0A150Y646	CDL24_15230	GCA_002865305	NIHU01000055.1	1	294
UniRef90_A0A2N5PM42	CDL24_08000	GCA_002865305	NIHU01000010.1	110342	110509
UniRef90_A7B1Y8	CDL24_03270	GCA_002865305	NIHU01000004.1	54977	55354
UniRef90_A0A2N5NUF4	ppk1	GCA_002865305	NIHU01000015.1	80750	82858
UniRef90_A0A2N5PMC3	CDL24_11320	GCA_002865305	NIHU01000017.1	43610	43975
UniRef90_A0A2N5PG99	CDL24_08580	GCA_002865305	NIHU01000011.1	111941	112396
UniRef90_F7JTX1	CDL24_02315	GCA_002865305	NIHU01000003.1	31232	31570
UniRef90_A0A2N5PMB9	CDL24_11400	GCA_002865305	NIHU01000017.1	56713	57843
UniRef90_R5TRH8	CDL24_01605	GCA_002865305	NIHU01000002.1	84551	84970
